source_id,source_name_ja,locale,position,related_id,related_name_displayed,related_type_displayed,snapshot_only,source_url
42,デンパモン,zh_hant,1,85,咆哮獸,變聲 / 工具,True,https://digimon.net/appmon_zh-CHT/detail.php?id=42
42,デンパモン,zh_hant,2,5,語言獸,翻譯 / 社交,True,https://digimon.net/appmon_zh-CHT/detail.php?id=42
43,オンモン,ja,1,1,ガッチモン,検索 / ソーシャル,True,https://digimon.net/appmon/detail.php?id=43
43,オンモン,ja,2,76,ロギモン,ログイン / ソーシャル,True,https://digimon.net/appmon/detail.php?id=43
43,オンモン,ja,3,112,ブートモン,超起動 / ツール,True,https://digimon.net/appmon/detail.php?id=43
43,オンモン,ko,1,121,리부트몬,재부팅 / 하나님,True,https://digimon.net/appmon_ko/detail.php?id=43
43,オンモン,ko,2,1,서치몬,검색 / 소셜,True,https://digimon.net/appmon_ko/detail.php?id=43
43,オンモン,ko,3,76,로긴몬,로그인 / 소셜,True,https://digimon.net/appmon_ko/detail.php?id=43
43,オンモン,en,1,112,Bootmon,Super Boot / Tool,True,https://digimon.net/appmon_en/detail.php?id=43
43,オンモン,en,2,76,Logimon,Login / Social,True,https://digimon.net/appmon_en/detail.php?id=43
43,オンモン,en,3,1,Gatchmon,Search  / Social,True,https://digimon.net/appmon_en/detail.php?id=43
43,オンモン,zh_hans,1,112,启动兽,超级启动 / 工具,True,https://digimon.net/appmon_zh-CHS/detail.php?id=43
43,オンモン,zh_hans,2,1,盖奇兽,搜索 / 社交,True,https://digimon.net/appmon_zh-CHS/detail.php?id=43
43,オンモン,zh_hans,3,121,重启兽,重启 / 神,True,https://digimon.net/appmon_zh-CHS/detail.php?id=43
43,オンモン,zh_hant,1,112,開機獸,超級啟動 / 工具,True,https://digimon.net/appmon_zh-CHT/detail.php?id=43
43,オンモン,zh_hant,2,76,登入獸,登入 / 社交,True,https://digimon.net/appmon_zh-CHT/detail.php?id=43
43,オンモン,zh_hant,3,121,重啟獸,重新啟動 / 神,True,https://digimon.net/appmon_zh-CHT/detail.php?id=43
44,オフモン,ja,1,77,ロガモン,ログオフ / ソーシャル,True,https://digimon.net/appmon/detail.php?id=44
44,オフモン,ja,2,33,ハックモン,ハッキング / システム,True,https://digimon.net/appmon/detail.php?id=44
44,オフモン,ja,3,121,リブートモン,再起動 / ゴッド,True,https://digimon.net/appmon/detail.php?id=44
44,オフモン,ko,1,33,핵몬,해킹 / 시스템,True,https://digimon.net/appmon_ko/detail.php?id=44
44,オフモン,ko,2,77,로간몬,로그아웃 / 소셜,True,https://digimon.net/appmon_ko/detail.php?id=44
44,オフモン,ko,3,113,셧몬,강제 종료 / 툴,True,https://digimon.net/appmon_ko/detail.php?id=44
44,オフモン,en,1,113,Shutmon,Forced Termination  / Tool,True,https://digimon.net/appmon_en/detail.php?id=44
44,オフモン,en,2,121,Rebootmon,Reboot  / God,True,https://digimon.net/appmon_en/detail.php?id=44
44,オフモン,en,3,33,Hackmon,Hacking / System,True,https://digimon.net/appmon_en/detail.php?id=44
44,オフモン,zh_hans,1,121,重启兽,重启 / 神,True,https://digimon.net/appmon_zh-CHS/detail.php?id=44
44,オフモン,zh_hans,2,77,洛迦兽,注销 / 社交,True,https://digimon.net/appmon_zh-CHS/detail.php?id=44
44,オフモン,zh_hans,3,113,关闭兽,强制结束 / 工具,True,https://digimon.net/appmon_zh-CHS/detail.php?id=44
44,オフモン,zh_hant,1,121,重啟獸,重新啟動 / 神,True,https://digimon.net/appmon_zh-CHT/detail.php?id=44
44,オフモン,zh_hant,2,77,登出獸,登出 / 社交,True,https://digimon.net/appmon_zh-CHT/detail.php?id=44
44,オフモン,zh_hant,3,33,駭客獸,入侵 / 系統,True,https://digimon.net/appmon_zh-CHT/detail.php?id=44
45,ドカモン,ja,1,96,ウラテクモン,攻略 / ゲーム,True,https://digimon.net/appmon/detail.php?id=45
45,ドカモン,ja,2,66,マッスルモン,筋トレ / ライフ,True,https://digimon.net/appmon/detail.php?id=45
45,ドカモン,ja,3,93,ドスコモン,格闘 / ゲーム,True,https://digimon.net/appmon/detail.php?id=45
45,ドカモン,ko,1,55,덥석몬,맛집 / 엔터테인먼트,True,https://digimon.net/appmon_ko/detail.php?id=45
45,ドカモン,ko,2,93,도스코몬,격투 / 게임,True,https://digimon.net/appmon_ko/detail.php?id=45
45,ドカモン,ko,3,19,튜토몬,해설 / 내비,True,https://digimon.net/appmon_ko/detail.php?id=45
45,ドカモン,en,1,66,Musclemon,Muscle Training / Life,True,https://digimon.net/appmon_en/detail.php?id=45
45,ドカモン,en,2,19,Tutomon,Commentary  / Navi,True,https://digimon.net/appmon_en/detail.php?id=45
45,ドカモン,en,3,4,Tweetmon,Tweet / Social,True,https://digimon.net/appmon_en/detail.php?id=45
45,ドカモン,zh_hans,1,66,肌肉兽,健身增肌 / 生活,True,https://digimon.net/appmon_zh-CHS/detail.php?id=45
45,ドカモン,zh_hans,2,19,解说兽,解说 / 导航,True,https://digimon.net/appmon_zh-CHS/detail.php?id=45
45,ドカモン,zh_hans,3,93,相扑兽,格斗游戏 / 游戏,True,https://digimon.net/appmon_zh-CHS/detail.php?id=45
45,ドカモン,zh_hant,1,19,解說獸,解說 / 導航,True,https://digimon.net/appmon_zh-CHT/detail.php?id=45
45,ドカモン,zh_hant,2,48,角色扮演獸,角色扮演 / 遊戲,True,https://digimon.net/appmon_zh-CHT/detail.php?id=45
45,ドカモン,zh_hant,3,55,舔舔獸,美食 / 娛樂,True,https://digimon.net/appmon_zh-CHT/detail.php?id=45
46,ショットモン,ja,1,11,ロケットモン,ロケット / ナビ,True,https://digimon.net/appmon/detail.php?id=46
46,ショットモン,ja,2,86,スコープモン,監視 / ツール,True,https://digimon.net/appmon/detail.php?id=46
46,ショットモン,ja,3,21,キャメラモン,カメラ / ツール,True,https://digimon.net/appmon/detail.php?id=46
46,ショットモン,ko,1,11,로켓몬,로켓 / 내비,True,https://digimon.net/appmon_ko/detail.php?id=46
46,ショットモン,ko,2,21,카메라몬,카메라 / 툴,True,https://digimon.net/appmon_ko/detail.php?id=46
46,ショットモン,ko,3,86,스코프몬,감시 / 툴,True,https://digimon.net/appmon_ko/detail.php?id=46
46,ショットモン,en,1,86,Scopemon,Monitoring / Tool,True,https://digimon.net/appmon_en/detail.php?id=46
46,ショットモン,en,2,11,Rocketmon,Rocket / Navi,True,https://digimon.net/appmon_en/detail.php?id=46
46,ショットモン,en,3,21,Cameramon,Camera / Tool,True,https://digimon.net/appmon_en/detail.php?id=46
46,ショットモン,zh_hans,1,21,摄影兽,照相 / 工具,True,https://digimon.net/appmon_zh-CHS/detail.php?id=46
46,ショットモン,zh_hans,2,11,火箭兽,火箭 / 导航,True,https://digimon.net/appmon_zh-CHS/detail.php?id=46
46,ショットモン,zh_hans,3,86,天眼兽,监视 / 工具,True,https://digimon.net/appmon_zh-CHS/detail.php?id=46
46,ショットモン,zh_hant,1,21,攝影獸,相機 / 工具,True,https://digimon.net/appmon_zh-CHT/detail.php?id=46
46,ショットモン,zh_hant,2,11,火箭獸,火箭 / 導航,True,https://digimon.net/appmon_zh-CHT/detail.php?id=46
46,ショットモン,zh_hant,3,86,瞄準鏡獸,監視 / 工具,True,https://digimon.net/appmon_zh-CHT/detail.php?id=46
47,カードモン,ja,1,92,サクシモン,シミュレーション / ゲーム,True,https://digimon.net/appmon/detail.php?id=47
47,カードモン,ja,2,23,カリキュモン,電卓 / ツール,True,https://digimon.net/appmon/detail.php?id=47
47,カードモン,ja,3,53,テラーモン,占い / エンタメ,True,https://digimon.net/appmon/detail.php?id=47
47,カードモン,ko,1,59,뽑몬,캡슐 뽑기 / 엔터테인먼트,True,https://digimon.net/appmon_ko/detail.php?id=47
47,カードモン,ko,2,53,텔러몬,점술 / 엔터테인먼트,True,https://digimon.net/appmon_ko/detail.php?id=47
47,カードモン,ko,3,34,배터리몬,배터리 / 시스템,True,https://digimon.net/appmon_ko/detail.php?id=47
47,カードモン,en,1,92,Sakusimon,Simulation  / Game,True,https://digimon.net/appmon_en/detail.php?id=47
47,カードモン,en,2,23,Calcumon,Calculator  / Tool,True,https://digimon.net/appmon_en/detail.php?id=47
47,カードモン,en,3,34,Batterimon,Battery  / System,True,https://digimon.net/appmon_en/detail.php?id=47
47,カードモン,zh_hans,1,34,电池兽,电池 / 系统,True,https://digimon.net/appmon_zh-CHS/detail.php?id=47
47,カードモン,zh_hans,2,23,计算兽,计算器 / 工具,True,https://digimon.net/appmon_zh-CHS/detail.php?id=47
47,カードモン,zh_hans,3,59,扭蛋兽,扭蛋 / 娱乐,True,https://digimon.net/appmon_zh-CHS/detail.php?id=47
47,カードモン,zh_hant,1,59,扭蛋獸,扭蛋 / 娛樂,True,https://digimon.net/appmon_zh-CHT/detail.php?id=47
47,カードモン,zh_hant,2,53,預知獸,占卜 / 娛樂,True,https://digimon.net/appmon_zh-CHT/detail.php?id=47
47,カードモン,zh_hant,3,34,電池獸,電池 / 系統,True,https://digimon.net/appmon_zh-CHT/detail.php?id=47
48,ロープレモン,ja,1,4,ツブモン,つぶやき / ソーシャル,True,https://digimon.net/appmon/detail.php?id=48
48,ロープレモン,ja,2,19,チュートモン,解説 / ナビ,True,https://digimon.net/appmon/detail.php?id=48
48,ロープレモン,ja,3,96,ウラテクモン,攻略 / ゲーム,True,https://digimon.net/appmon/detail.php?id=48
48,ロープレモン,ko,1,96,테크마스몬,공략 / 게임,True,https://digimon.net/appmon_ko/detail.php?id=48
48,ロープレモン,ko,2,19,튜토몬,해설 / 내비,True,https://digimon.net/appmon_ko/detail.php?id=48
48,ロープレモン,ko,3,4,츠부몬,트윗 / 소셜,True,https://digimon.net/appmon_ko/detail.php?id=48
48,ロープレモン,en,1,4,Tweetmon,Tweet / Social,True,https://digimon.net/appmon_en/detail.php?id=48
48,ロープレモン,en,2,45,Dokamon,Action / Game,True,https://digimon.net/appmon_en/detail.php?id=48
48,ロープレモン,en,3,96,Uratechmon,Hints and Tips / Game,True,https://digimon.net/appmon_en/detail.php?id=48
48,ロープレモン,zh_hans,1,19,解说兽,解说 / 导航,True,https://digimon.net/appmon_zh-CHS/detail.php?id=48
48,ロープレモン,zh_hans,2,45,多卡兽,全真投射 / 游戏,True,https://digimon.net/appmon_zh-CHS/detail.php?id=48
48,ロープレモン,zh_hans,3,96,秘技兽,攻略秘籍 / 游戏,True,https://digimon.net/appmon_zh-CHS/detail.php?id=48
48,ロープレモン,zh_hant,1,45,多卡獸,動作 / 遊戲,True,https://digimon.net/appmon_zh-CHT/detail.php?id=48
48,ロープレモン,zh_hant,2,19,解說獸,解說 / 導航,True,https://digimon.net/appmon_zh-CHT/detail.php?id=48
48,ロープレモン,zh_hant,3,96,秘技獸,攻略 / 遊戲,True,https://digimon.net/appmon_zh-CHT/detail.php?id=48
49,パズルモン,ja,1,40,エコモン,省エネ / システム,True,https://digimon.net/appmon/detail.php?id=49
49,パズルモン,ja,2,87,クラフトモン,設計 / ツール,True,https://digimon.net/appmon/detail.php?id=49
49,パズルモン,ja,3,23,カリキュモン,電卓 / ツール,True,https://digimon.net/appmon/detail.php?id=49
49,パズルモン,ko,1,40,에코몬,에너지 절약 / 시스템,True,https://digimon.net/appmon_ko/detail.php?id=49
49,パズルモン,ko,2,87,크래프트몬,설계 / 툴,True,https://digimon.net/appmon_ko/detail.php?id=49
49,パズルモン,ko,3,94,브레몬,두뇌 트레이닝 / 게임,True,https://digimon.net/appmon_ko/detail.php?id=49
49,パズルモン,en,1,94,Bramon,Brain Training / Game,True,https://digimon.net/appmon_en/detail.php?id=49
49,パズルモン,en,2,23,Calcumon,Calculator  / Tool,True,https://digimon.net/appmon_en/detail.php?id=49
49,パズルモン,en,3,40,Ecomon,Energy Saving / System,True,https://digimon.net/appmon_en/detail.php?id=49
49,パズルモン,zh_hans,1,94,健脑兽,脑锻炼游戏 / 游戏,True,https://digimon.net/appmon_zh-CHS/detail.php?id=49
49,パズルモン,zh_hans,2,40,节能兽,节能环保 / 系统,True,https://digimon.net/appmon_zh-CHS/detail.php?id=49
49,パズルモン,zh_hans,3,23,计算兽,计算器 / 工具,True,https://digimon.net/appmon_zh-CHS/detail.php?id=49
49,パズルモン,zh_hant,1,66,肌肉獸,鍛鍊肌肉 / 生活,True,https://digimon.net/appmon_zh-CHT/detail.php?id=49
49,パズルモン,zh_hant,2,87,工藝獸,設計 / 工具,True,https://digimon.net/appmon_zh-CHT/detail.php?id=49
49,パズルモン,zh_hant,3,23,計算獸,計算機 / 工具,True,https://digimon.net/appmon_zh-CHT/detail.php?id=49
50,ダンスモン,ja,1,100,メディアモン,メディアプレーヤー / エンタメ,True,https://digimon.net/appmon/detail.php?id=50
50,ダンスモン,ja,2,22,レコモン,録音 / ツール,True,https://digimon.net/appmon/detail.php?id=50
50,ダンスモン,ja,3,54,ミュージモン,音楽 / エンタメ,True,https://digimon.net/appmon/detail.php?id=50
50,ダンスモン,ko,1,100,미디어몬,미디어 플레이어 / 엔터테인먼트,True,https://digimon.net/appmon_ko/detail.php?id=50
50,ダンスモン,ko,2,54,뮤지몬,음악 / 엔터테인먼트,True,https://digimon.net/appmon_ko/detail.php?id=50
50,ダンスモン,ko,3,22,레코몬,녹음 / 툴,True,https://digimon.net/appmon_ko/detail.php?id=50
50,ダンスモン,en,1,22,Recomon,Recording / Tool,True,https://digimon.net/appmon_en/detail.php?id=50
50,ダンスモン,en,2,54,Musimon,Music / Entertainment,True,https://digimon.net/appmon_en/detail.php?id=50
50,ダンスモン,en,3,100,Mediamon,Media Player / Entertainment,True,https://digimon.net/appmon_en/detail.php?id=50
50,ダンスモン,zh_hans,1,22,录音兽,录音 / 工具,True,https://digimon.net/appmon_zh-CHS/detail.php?id=50
50,ダンスモン,zh_hans,2,100,媒体兽,影音播放器 / 娱乐,True,https://digimon.net/appmon_zh-CHS/detail.php?id=50
50,ダンスモン,zh_hans,3,54,音乐兽,音乐 / 娱乐,True,https://digimon.net/appmon_zh-CHS/detail.php?id=50
50,ダンスモン,zh_hant,1,20,主持獸,實況 / 導航,True,https://digimon.net/appmon_zh-CHT/detail.php?id=50
50,ダンスモン,zh_hant,2,54,音樂獸,音樂 / 娛樂,True,https://digimon.net/appmon_zh-CHT/detail.php?id=50
50,ダンスモン,zh_hant,3,100,媒體獸,播放媒體 / 娛樂,True,https://digimon.net/appmon_zh-CHT/detail.php?id=50
51,レースモン,ja,1,61,トリックモン,手品 / エンタメ,True,https://digimon.net/appmon/detail.php?id=51
51,レースモン,ja,2,91,ワープモン,転送 / システム,True,https://digimon.net/appmon/detail.php?id=51
51,レースモン,ja,3,13,ジェットモン,フライト / ナビ,True,https://digimon.net/appmon/detail.php?id=51
51,レースモン,ko,1,13,제트몬,비행 / 내비,True,https://digimon.net/appmon_ko/detail.php?id=51
51,レースモン,ko,2,61,트릭몬,마술 / 엔터테인먼트,True,https://digimon.net/appmon_ko/detail.php?id=51
51,レースモン,ko,3,91,워프몬,전송 / 시스템,True,https://digimon.net/appmon_ko/detail.php?id=51
51,レースモン,en,1,91,Warpmon,Transmission / System,True,https://digimon.net/appmon_en/detail.php?id=51
51,レースモン,en,2,61,Trickmon,Trick / Entertainment,True,https://digimon.net/appmon_en/detail.php?id=51
51,レースモン,en,3,13,Jetmon,Flight / Navi,True,https://digimon.net/appmon_en/detail.php?id=51
51,レースモン,zh_hans,1,61,魔术兽,魔术戏法 / 娱乐,True,https://digimon.net/appmon_zh-CHS/detail.php?id=51
51,レースモン,zh_hans,2,13,喷气兽,航空 / 导航,True,https://digimon.net/appmon_zh-CHS/detail.php?id=51
51,レースモン,zh_hans,3,91,传送兽,瞬间传送 / 系统,True,https://digimon.net/appmon_zh-CHS/detail.php?id=51
51,レースモン,zh_hant,1,61,魔術獸,魔術 / 娛樂,True,https://digimon.net/appmon_zh-CHT/detail.php?id=51
51,レースモン,zh_hant,2,13,噴射機獸,航班 / 導航,True,https://digimon.net/appmon_zh-CHT/detail.php?id=51
51,レースモン,zh_hant,3,91,傳送獸,傳送 / 系統,True,https://digimon.net/appmon_zh-CHT/detail.php?id=51
52,ドローモン,ja,1,25,ミラーモン,ミラー / ツール,True,https://digimon.net/appmon/detail.php?id=52
52,ドローモン,ja,2,56,ドーガモン,動画 / エンタメ,True,https://digimon.net/appmon/detail.php?id=52
52,ドローモン,ja,3,39,カベモン,壁紙 / システム,True,https://digimon.net/appmon/detail.php?id=52
52,ドローモン,ko,1,39,월몬,배경 화면 / 시스템,True,https://digimon.net/appmon_ko/detail.php?id=52
52,ドローモン,ko,2,37,카피페몬,복사&붙여넣기 / 시스템,True,https://digimon.net/appmon_ko/detail.php?id=52
52,ドローモン,ko,3,26,라이트몬,조명 / 툴,True,https://digimon.net/appmon_ko/detail.php?id=52
52,ドローモン,en,1,26,Lightmon,Light / Tool,True,https://digimon.net/appmon_en/detail.php?id=52
52,ドローモン,en,2,97,Effecmon,Effect / Entertainment,True,https://digimon.net/appmon_en/detail.php?id=52
52,ドローモン,en,3,25,Mirrormon,Mirror / Tool,True,https://digimon.net/appmon_en/detail.php?id=52
52,ドローモン,zh_hans,1,26,灯光兽,手电筒 / 工具,True,https://digimon.net/appmon_zh-CHS/detail.php?id=52
52,ドローモン,zh_hans,2,56,影视兽,视频 / 娱乐,True,https://digimon.net/appmon_zh-CHS/detail.php?id=52
52,ドローモン,zh_hans,3,37,复制粘贴兽,复制粘贴 / 系统,True,https://digimon.net/appmon_zh-CHS/detail.php?id=52
52,ドローモン,zh_hant,1,97,效果獸,效果 / 娛樂,True,https://digimon.net/appmon_zh-CHT/detail.php?id=52
52,ドローモン,zh_hant,2,56,影片獸,影片 / 娛樂,True,https://digimon.net/appmon_zh-CHT/detail.php?id=52
52,ドローモン,zh_hant,3,37,複製貼上獸,複製貼上 / 系統,True,https://digimon.net/appmon_zh-CHT/detail.php?id=52
53,テラーモン,ja,1,47,カードモン,カード / ゲーム,True,https://digimon.net/appmon/detail.php?id=53
53,テラーモン,ja,2,59,ガシャモン,ガシャ / エンタメ,True,https://digimon.net/appmon/detail.php?id=53
53,テラーモン,ja,3,98,タロットモン,超占い / エンタメ,True,https://digimon.net/appmon/detail.php?id=53
53,テラーモン,ko,1,59,뽑몬,캡슐 뽑기 / 엔터테인먼트,True,https://digimon.net/appmon_ko/detail.php?id=53
53,テラーモン,ko,2,98,타로몬,슈퍼 점술 / 엔터테인먼트,True,https://digimon.net/appmon_ko/detail.php?id=53
53,テラーモン,ko,3,47,카드몬,카드 / 게임,True,https://digimon.net/appmon_ko/detail.php?id=53
53,テラーモン,en,1,98,Tarotmon,Super Fortune Telling / Entertainment,True,https://digimon.net/appmon_en/detail.php?id=53
53,テラーモン,en,2,59,Gashamon,Gashapon / Entertainment,True,https://digimon.net/appmon_en/detail.php?id=53
53,テラーモン,en,3,47,Cardmon,Card / Game,True,https://digimon.net/appmon_en/detail.php?id=53
53,テラーモン,zh_hans,1,59,扭蛋兽,扭蛋 / 娱乐,True,https://digimon.net/appmon_zh-CHS/detail.php?id=53
53,テラーモン,zh_hans,2,47,卡片兽,卡牌游戏 / 游戏,True,https://digimon.net/appmon_zh-CHS/detail.php?id=53
53,テラーモン,zh_hans,3,98,塔罗兽,超级占卜 / 娱乐,True,https://digimon.net/appmon_zh-CHS/detail.php?id=53
53,テラーモン,zh_hant,1,98,塔羅牌獸,超級占卜 / 娛樂,True,https://digimon.net/appmon_zh-CHT/detail.php?id=53
53,テラーモン,zh_hant,2,47,卡牌獸,卡牌 / 遊戲,True,https://digimon.net/appmon_zh-CHT/detail.php?id=53
53,テラーモン,zh_hant,3,59,扭蛋獸,扭蛋 / 娛樂,True,https://digimon.net/appmon_zh-CHT/detail.php?id=53
54,ミュージモン,ja,1,100,メディアモン,メディアプレーヤー / エンタメ,True,https://digimon.net/appmon/detail.php?id=54
54,ミュージモン,ja,2,50,ダンスモン,リズム / ゲーム,True,https://digimon.net/appmon/detail.php?id=54
54,ミュージモン,ja,3,22,レコモン,録音 / ツール,True,https://digimon.net/appmon/detail.php?id=54
54,ミュージモン,ko,1,22,레코몬,녹음 / 툴,True,https://digimon.net/appmon_ko/detail.php?id=54
54,ミュージモン,ko,2,50,댄스몬,리듬 / 게임,True,https://digimon.net/appmon_ko/detail.php?id=54
54,ミュージモン,ko,3,20,엠시몬,실황 / 내비,True,https://digimon.net/appmon_ko/detail.php?id=54
54,ミュージモン,en,1,100,Mediamon,Media Player / Entertainment,True,https://digimon.net/appmon_en/detail.php?id=54
54,ミュージモン,en,2,22,Recomon,Recording / Tool,True,https://digimon.net/appmon_en/detail.php?id=54
54,ミュージモン,en,3,125,Ouranosmon,Awakening / God,True,https://digimon.net/appmon_en/detail.php?id=54
54,ミュージモン,zh_hans,1,20,主持兽,直播 / 导航,True,https://digimon.net/appmon_zh-CHS/detail.php?id=54
54,ミュージモン,zh_hans,2,125,乌拉诺斯兽,觉醒 / 神,True,https://digimon.net/appmon_zh-CHS/detail.php?id=54
54,ミュージモン,zh_hans,3,50,舞蹈兽,音乐游戏 / 游戏,True,https://digimon.net/appmon_zh-CHS/detail.php?id=54
54,ミュージモン,zh_hant,1,22,錄音獸,錄音 / 工具,True,https://digimon.net/appmon_zh-CHT/detail.php?id=54
54,ミュージモン,zh_hant,2,100,媒體獸,播放媒體 / 娛樂,True,https://digimon.net/appmon_zh-CHT/detail.php?id=54
54,ミュージモン,zh_hant,3,50,舞蹈獸,節奏 / 遊戲,True,https://digimon.net/appmon_zh-CHT/detail.php?id=54
55,ペロリモン,ja,1,66,マッスルモン,筋トレ / ライフ,True,https://digimon.net/appmon/detail.php?id=55
55,ペロリモン,ja,2,93,ドスコモン,格闘 / ゲーム,True,https://digimon.net/appmon/detail.php?id=55
55,ペロリモン,ja,3,45,ドカモン,アクション / ゲーム,True,https://digimon.net/appmon/detail.php?id=55
55,ペロリモン,ko,1,66,머슬몬,근육 트레이닝 / 라이프,True,https://digimon.net/appmon_ko/detail.php?id=55
55,ペロリモン,ko,2,93,도스코몬,격투 / 게임,True,https://digimon.net/appmon_ko/detail.php?id=55
55,ペロリモン,ko,3,45,콰광몬,액션 / 게임,True,https://digimon.net/appmon_ko/detail.php?id=55
55,ペロリモン,en,1,66,Musclemon,Muscle Training / Life,True,https://digimon.net/appmon_en/detail.php?id=55
55,ペロリモン,en,2,45,Dokamon,Action / Game,True,https://digimon.net/appmon_en/detail.php?id=55
55,ペロリモン,en,3,93,Dosukomon,Fighting / Game,True,https://digimon.net/appmon_en/detail.php?id=55
55,ペロリモン,zh_hans,1,45,多卡兽,全真投射 / 游戏,True,https://digimon.net/appmon_zh-CHS/detail.php?id=55
55,ペロリモン,zh_hans,2,93,相扑兽,格斗游戏 / 游戏,True,https://digimon.net/appmon_zh-CHS/detail.php?id=55
55,ペロリモン,zh_hans,3,66,肌肉兽,健身增肌 / 生活,True,https://digimon.net/appmon_zh-CHS/detail.php?id=55
55,ペロリモン,zh_hant,1,93,相撲獸,格鬥 / 遊戲,True,https://digimon.net/appmon_zh-CHT/detail.php?id=55
55,ペロリモン,zh_hant,2,66,肌肉獸,鍛鍊肌肉 / 生活,True,https://digimon.net/appmon_zh-CHT/detail.php?id=55
55,ペロリモン,zh_hant,3,45,多卡獸,動作 / 遊戲,True,https://digimon.net/appmon_zh-CHT/detail.php?id=55
56,ドーガモン,ja,1,10,コソモン,裏口コミ / ソーシャル,True,https://digimon.net/appmon/detail.php?id=56
56,ドーガモン,ja,2,97,エフェクモン,エフェクト / エンタメ,True,https://digimon.net/appmon/detail.php?id=56
56,ドーガモン,ja,3,26,ライトモン,ライト / ツール,True,https://digimon.net/appmon/detail.php?id=56
56,ドーガモン,ko,1,10,속닥몬,비밀 후기 / 소셜,True,https://digimon.net/appmon_ko/detail.php?id=56
56,ドーガモン,ko,2,18,뉴스몬,뉴스 / 내비,True,https://digimon.net/appmon_ko/detail.php?id=56
56,ドーガモン,ko,3,52,드로몬,페인트 / 엔터테인먼트,True,https://digimon.net/appmon_ko/detail.php?id=56
56,ドーガモン,en,1,7,Reviewmon,Review / Social,True,https://digimon.net/appmon_en/detail.php?id=56
56,ドーガモン,en,2,52,Drawmon,Paint / Entertainment,True,https://digimon.net/appmon_en/detail.php?id=56
56,ドーガモン,en,3,18,Newsmon,News / Navi,True,https://digimon.net/appmon_en/detail.php?id=56
56,ドーガモン,zh_hans,1,7,评论兽,点评 / 社交,True,https://digimon.net/appmon_zh-CHS/detail.php?id=56
56,ドーガモン,zh_hans,2,52,颜料兽,绘画 / 娱乐,True,https://digimon.net/appmon_zh-CHS/detail.php?id=56
56,ドーガモン,zh_hans,3,10,嘀咕兽,匿名点评 / 社交,True,https://digimon.net/appmon_zh-CHS/detail.php?id=56
56,ドーガモン,zh_hant,1,80,傳聞獸,傳聞 / 社交,True,https://digimon.net/appmon_zh-CHT/detail.php?id=56
56,ドーガモン,zh_hant,2,7,評論獸,評論 / 社交,True,https://digimon.net/appmon_zh-CHT/detail.php?id=56
56,ドーガモン,zh_hant,3,26,照明獸,照明 / 工具,True,https://digimon.net/appmon_zh-CHT/detail.php?id=56
57,ドレスモン,ja,1,25,ミラーモン,ミラー / ツール,True,https://digimon.net/appmon/detail.php?id=57
57,ドレスモン,ja,2,74,カイモン,ショッピング / ライフ,True,https://digimon.net/appmon/detail.php?id=57
57,ドレスモン,ja,3,72,オクショモン,オークション / ライフ,True,https://digimon.net/appmon/detail.php?id=57
57,ドレスモン,ko,1,72,옥셔몬,경매 / 라이프,True,https://digimon.net/appmon_ko/detail.php?id=57
57,ドレスモン,ko,2,74,쇼핑몬,쇼핑 / 라이프,True,https://digimon.net/appmon_ko/detail.php?id=57
57,ドレスモン,ko,3,99,코디몬,코디네이트 / 엔터테인먼트,True,https://digimon.net/appmon_ko/detail.php?id=57
57,ドレスモン,en,1,25,Mirrormon,Mirror / Tool,True,https://digimon.net/appmon_en/detail.php?id=57
57,ドレスモン,en,2,72,Auctiomon,Auction / Life,True,https://digimon.net/appmon_en/detail.php?id=57
57,ドレスモン,en,3,74,Kaimon,Shopping / Life,True,https://digimon.net/appmon_en/detail.php?id=57
57,ドレスモン,zh_hans,1,74,购物兽,购物 / 生活,True,https://digimon.net/appmon_zh-CHS/detail.php?id=57
57,ドレスモン,zh_hans,2,99,品衣兽,时尚穿搭 / 娱乐,True,https://digimon.net/appmon_zh-CHS/detail.php?id=57
57,ドレスモン,zh_hans,3,72,拍卖兽,拍卖 / 生活,True,https://digimon.net/appmon_zh-CHS/detail.php?id=57
57,ドレスモン,zh_hant,1,25,鏡子獸,鏡子 / 工具,True,https://digimon.net/appmon_zh-CHT/detail.php?id=57
57,ドレスモン,zh_hant,2,99,穿搭獸,服裝搭配 / 娛樂,True,https://digimon.net/appmon_zh-CHT/detail.php?id=57
57,ドレスモン,zh_hant,3,72,拍賣獸,拍賣 / 生活,True,https://digimon.net/appmon_zh-CHT/detail.php?id=57
58,ブックモン,ja,1,75,ジショモン,辞書 / ライフ,True,https://digimon.net/appmon/detail.php?id=58
58,ブックモン,ja,2,8,セットモン,設定 / ソーシャル,True,https://digimon.net/appmon/detail.php?id=58
58,ブックモン,ja,3,106,ライブラモン,図書館 / ライフ,True,https://digimon.net/appmon/detail.php?id=58
58,ブックモン,ko,1,106,라이브러몬,도서관 / 라이프,True,https://digimon.net/appmon_ko/detail.php?id=58
58,ブックモン,ko,2,75,딕셔몬,사전 / 라이프,True,https://digimon.net/appmon_ko/detail.php?id=58
58,ブックモン,ko,3,8,세팅몬,설정 / 소셜,True,https://digimon.net/appmon_ko/detail.php?id=58
58,ブックモン,en,1,75,Jishomon,Dictionary / Life,True,https://digimon.net/appmon_en/detail.php?id=58
58,ブックモン,en,2,106,Libramon,Library / Life,True,https://digimon.net/appmon_en/detail.php?id=58
