source_kind,source_id,name_ja,move_order,dm_technique_id,emerald_runtime_move_id,move_ja
digimon,arresterdramon_superior,アレスタードラモン：スペリオルモード,3,753,1687,フロッグショット
digimon,arresterdramon_superior,アレスタードラモン：スペリオルモード,4,754,1688,スピンカリバー
digimon,arresterdramon_superior,アレスタードラモン：スペリオルモード,5,755,1689,スパイラルシュレッダー
digimon,arresterdramon_superior,アレスタードラモン：スペリオルモード,6,756,1690,プリズムギャレット
digimon,garurumon_x,ガルルモン（X抗体）,1,757,1691,フォックスファイアー
digimon,greymon_x,グレイモン（X抗体）,1,758,1692,メガフレイム
digimon,greymon_x,グレイモン（X抗体）,2,400,1334,メガバースト
digimon,algomon_lv4,アルゴモン,1,759,1693,ボルトライン
digimon,algomon_lv4,アルゴモン,2,760,1694,インプリズメント
digimon,algomon_lv3,アルゴモン,1,761,1695,ブルートナックル
digimon,algomon_lv3,アルゴモン,2,760,1694,インプリズメント
digimon,algomon_lv2,アルゴモン,1,727,1661,酸の泡
digimon,spadamon,スパーダモン,1,762,1696,シュガーパウンド
digimon,spadamon,スパーダモン,2,763,1697,ブルーブレイブ
digimon,spadamon,スパーダモン,3,764,1698,オーロラブレイザー
digimon,morphomon,モルフォモン,1,765,1699,リンリンテラピー
digimon,eosmon_lv6,エオスモン,1,766,1700,オーロラストリーム
digimon,eosmon_lv6,エオスモン,2,767,1701,カッティングエッジ
digimon,eosmon_lv6,エオスモン,3,768,1702,クルーティレイン
digimon,gabumon_kizuna,ガブモン -友情の絆-,1,769,1703,フルメタルマシンガン
digimon,gabumon_kizuna,ガブモン -友情の絆-,2,770,1704,クールエッジ
digimon,gabumon_kizuna,ガブモン -友情の絆-,3,771,1705,ムーンテンス
digimon,gabumon_kizuna,ガブモン -友情の絆-,4,772,1706,レドルスター
digimon,agumon_kizuna,アグモン -勇気の絆-,1,773,1707,レッドリーマー
digimon,agumon_kizuna,アグモン -勇気の絆-,2,774,1708,ストラッシュサラマンダー
digimon,agumon_kizuna,アグモン -勇気の絆-,3,775,1709,ガイアブレイブ
digimon,eosmon_lv5,エオスモン,1,776,1710,ビートプレス
digimon,eosmon_lv5,エオスモン,2,777,1711,ヘクサンダー
digimon,eosmon_lv5,エオスモン,3,767,1701,カッティングエッジ
digimon,eosmon_lv4,エオスモン,1,778,1712,ミラーガード
digimon,eosmon_lv4,エオスモン,2,779,1713,ミラーダスト
digimon,eosmon_lv4,エオスモン,3,780,1714,ボールトリプ
digimon,tonosamamamemon,トノサママメモン,1,781,1715,天晴れ桜
digimon,tonosamamamemon,トノサママメモン,2,782,1716,扇子返し
digimon,omegamon_zwart,オメガモン ズワルト,1,475,1409,ガルルキャノン
digimon,omegamon_zwart,オメガモン ズワルト,2,476,1410,グレイソード
digimon,terriermon_assistant,テリアモン助手,1,783,1717,ダイバッチグー
digimon,terriermon_assistant,テリアモン助手,2,784,1718,プチツイスター
digimon,cryspaledramon,クリスペイルドラモン,1,785,1719,フローズンクロー
digimon,cryspaledramon,クリスペイルドラモン,2,786,1720,カロスディメンション
digimon,metallicdramon,メタリックドラモン,1,787,1721,レーザーカノン
digimon,metallicdramon,メタリックドラモン,2,788,1722,レーザーサーベル
digimon,jazarichmon,ジャザリッヒモン,1,789,1723,メッサースパイラル
digimon,jazarichmon,ジャザリッヒモン,2,790,1724,N・S・B・M
digimon,jazardmon,ジャザードモン,1,791,1725,レーザーアイ
digimon,jazardmon,ジャザードモン,2,792,1726,ソニックバルカン
digimon,jazamon,ジャザモン,1,793,1727,ココンピック
digimon,hexeblaumon,ヘクセブラウモン,1,794,1728,サモンフロスト
digimon,hexeblaumon,ヘクセブラウモン,2,795,1729,ヘクトエッジブリザード
digimon,hexeblaumon,ヘクセブラウモン,3,796,1730,アブソリュートブラスト
digimon,paledramon,ペイルドラモン,1,797,1731,アイスエイジ
digimon,paledramon,ペイルドラモン,2,798,1732,メテオヘイル
digimon,noblepumpmon,ノーブルパンプモン,1,799,1733,トリックオアトリート・ウォレス
digimon,noblepumpmon,ノーブルパンプモン,2,800,1734,アトランティックダム
digimon,noblepumpmon,ノーブルパンプモン,3,801,1735,ワッサムリングジャック
digimon,ogudomon_x,オグドモン（X抗体）,1,802,1736,デスティニー・デス・デストラクション（Death3）
digimon,jesmongx,ジエスモンGX,1,803,1737,聖拳滅破
digimon,jesmongx,ジエスモンGX,2,804,1738,ナイツ・イントルーダー
digimon,keramon_x,ケラモン（X抗体）,1,805,1739,クレイジーギグル
digimon,omegashoutmon_x,オメガシャウトモン（X抗体）,1,806,1740,フレアロックダマシー
digimon,omegashoutmon_x,オメガシャウトモン（X抗体）,2,807,1741,ヘヴィヒートバルカン
digimon,omegashoutmon_x,オメガシャウトモン（X抗体）,3,808,1742,ジアルマグナム
digimon,omegashoutmon_x,オメガシャウトモン（X抗体）,4,809,1743,オメガ・ザ・フュージョン
digimon,meramon_x,メラモン（X抗体）,1,810,1744,エクスラディケート
digimon,pegasmon_x,ペガスモン（X抗体）,1,811,1745,メテオライザー
digimon,pegasmon_x,ペガスモン（X抗体）,2,812,1746,ゴールデンスクエア
digimon,pegasmon_x,ペガスモン（X抗体）,3,813,1747,シークレッドウォール
digimon,rapidmon_x,ラピッドモン（X抗体）,1,814,1748,ラピッドブラスター
digimon,rapidmon_x,ラピッドモン（X抗体）,2,815,1749,レーザーガトリングアーム
digimon,rapidmon_x,ラピッドモン（X抗体）,3,816,1750,ビリオンバレット
digimon,monzaemon_x,もんざえモン（X抗体）,1,817,1751,ラブリースプラッシュ
digimon,gankoomon_x,ガンクゥモン（X抗体）,1,818,1752,究極戦技天仰拳
digimon,gankoomon_x,ガンクゥモン（X抗体）,2,819,1753,鉄ゲタ張り手
digimon,examon_x,エグザモン（X抗体）,1,820,1754,ペンドラゴンスパークル
digimon,examon_x,エグザモン（X抗体）,2,821,1755,雷剣ブレイラガハ
digimon,cyberdramon_x,サイバードラモン（X抗体）,1,822,1756,エクストリームテイラー
digimon,cyberdramon_x,サイバードラモン（X抗体）,2,823,1757,イレイズクロー
digimon,rizegreymon_x,ライズグレイモン（X抗体）,1,824,1758,サンライズバスター
digimon,rizegreymon_x,ライズグレイモン（X抗体）,2,825,1759,ザンスラスト
digimon,hououmon_x,ホウオウモン（X抗体）,1,826,1760,スターライトエクスプロージョン
digimon,justimon_x,ジャスティモン（X抗体）,1,827,1761,ジャスティスXキック
digimon,justimon_x,ジャスティモン（X抗体）,2,828,1762,ジャスティスXパンチ
digimon,justimon_x,ジャスティモン（X抗体）,3,829,1763,ジャスティスXブレード
digimon,wizarmon_x,ウィザーモン（X抗体）,1,830,1764,ボルトブレイク
digimon,wizarmon_x,ウィザーモン（X抗体）,2,831,1765,サンダークラウド
digimon,siesamon_x,シーサモン（X抗体）,1,832,1766,胡劉球（こりゅうきゅう）
digimon,siesamon_x,シーサモン（X抗体）,2,833,1767,石敢当（せっかんとう）
digimon,siesamon_x,シーサモン（X抗体）,3,834,1768,ティーダ・イヤ
digimon,cherubimon_x,ケルビモン（善）（X抗体）,1,835,1769,ビリリンハギュー
digimon,cherubimon_x,ケルビモン（善）（X抗体）,2,836,1770,ライトニングスピア
digimon,cherubimon_x,ケルビモン（善）（X抗体）,3,837,1771,ヘブンズ・ジャッジメント
digimon,ofanimon_x,オファニモン（X抗体）,1,838,1772,ホーリーマテリアル
digimon,ofanimon_x,オファニモン（X抗体）,2,839,1773,エデンスランス
digimon,angewomon_x,エンジェウーモン（X抗体）,1,840,1774,グランドホーリーアロー
digimon,angewomon_x,エンジェウーモン（X抗体）,2,841,1775,ヘブンズチャーム
digimon,diablomon_x,ディアボロモン（Ｘ抗体）,1,842,1776,スプーキーザッパー
digimon,diablomon_x,ディアボロモン（Ｘ抗体）,2,843,1777,フェイタルゲイズ
digimon,diablomon_x,ディアボロモン（Ｘ抗体）,3,844,1778,リワインドアビス13（サーティーン）
digimon,dynasmon_x,デュナスモン（X抗体）,1,845,1779,ドラゴンズロア
digimon,dynasmon_x,デュナスモン（X抗体）,2,846,1780,ブレス・オブ・ワイバーン
digimon,dynasmon_x,デュナスモン（X抗体）,3,847,1781,ドラゴンズガスト
digimon,duftmon_x,ドゥフトモン（X抗体）,1,848,1782,アウススターベン
digimon,duftmon_x,ドゥフトモン（X抗体）,2,849,1783,ブラオンネーベル
digimon,duftmon_x,ドゥフトモン（X抗体）,3,850,1784,アイネ・ビリオン
digimon,holydramon_x,ホーリードラモン（X抗体）,1,851,1785,ホーリーフレイム
digimon,holydramon_x,ホーリードラモン（X抗体）,2,852,1786,ホーリーブレイズ
digimon,plesiomon_x,プレシオモン（X抗体）,1,853,1787,ソローブルー
digimon,plesiomon_x,プレシオモン（X抗体）,2,854,1788,ファンタジーミスト
digimon,goddramon_x,ゴッドドラモン（X抗体）,1,855,1789,ゴッドフレイム
digimon,goddramon_x,ゴッドドラモン（X抗体）,2,856,1790,ゴッドフィスト
digimon,garudamon_x,ガルダモン（X抗体）,1,857,1791,シャドーウィング
digimon,tailmon_x,テイルモン（X抗体）,1,464,1398,ネコパンチ
digimon,tailmon_x,テイルモン（X抗体）,2,858,1792,ホーリーチャイム
digimon,togemon_x,トゲモン（X抗体）,1,859,1793,チクチクバンバン
digimon,togemon_x,トゲモン（X抗体）,2,860,1794,チクチクバムバム
digimon,tylomon_x,ティロモン（X抗体）,1,861,1795,トーピードアタック
digimon,tylomon_x,ティロモン（X抗体）,2,862,1796,シックルストリーム
digimon,lopmon_x,ロップモン（X抗体）,1,863,1797,ブレイジングアイス
digimon,lopmon_x,ロップモン（X抗体）,2,784,1718,プチツイスター
digimon,lopmon_x,ロップモン（X抗体）,3,864,1798,ファロストタイフーン
digimon,shakomon_x,シャコモン（X抗体）,1,865,1799,ブラックパール
digimon,terriermon_x,テリアモン（X抗体）,1,866,1800,ブレイジングファイア
digimon,terriermon_x,テリアモン（X抗体）,2,784,1718,プチツイスター
digimon,terriermon_x,テリアモン（X抗体）,3,864,1798,ファロストタイフーン
digimon,palmon_x,パルモン（X抗体）,1,867,1801,ポイズンアイビー
digimon,palmon_x,パルモン（X抗体）,2,868,1802,ＲＧＢハーブ
digimon,pteranomon_x,プテラノモン（X抗体）,1,869,1803,ビークピアス
digimon,pteranomon_x,プテラノモン（X抗体）,2,870,1804,ネイルコーム
digimon,mamemon_x,マメモン（X抗体）,1,871,1805,スマイリーボム
digimon,mamemon_x,マメモン（X抗体）,2,872,1806,ボムシング
digimon,ebemon_x,イーバモン（X抗体）,1,873,1807,ブレインラプチュアー
digimon,ebemon_x,イーバモン（X抗体）,2,874,1808,プラネットデストロイヤー
digimon,ebemon_x,イーバモン（X抗体）,3,875,1809,プラネットデストロイヤージャスティス
digimon,sleipmon_x,スレイプモン（X抗体）,1,876,1810,スルトブランダー
digimon,sleipmon_x,スレイプモン（X抗体）,2,877,1811,ニヴルヘイムアレスト
digimon,craniummon_x,クレニアムモン（X抗体）,1,878,1812,グランドグリーズル
digimon,craniummon_x,クレニアムモン（X抗体）,2,879,1813,ヒャズニング・ワルツ
digimon,ulforcevdramon_x,アルフォースブイドラモン（X抗体）,1,880,1814,シャイニングＶフォース
digimon,magnamon_x,マグナモン（X抗体）,1,881,1815,プラズマシュート
digimon,magnamon_x,マグナモン（X抗体）,2,882,1816,シャイニングゴールドソーラーストーム
digimon,megaseadramon_x,メガシードラモン（X抗体）,1,171,1105,サンダージャベリン
digimon,megaseadramon_x,メガシードラモン（X抗体）,2,883,1817,キングジャベリン
digimon,triceramon_x,トリケラモン（X抗体）,1,884,1818,トライホーンアタック
digimon,triceramon_x,トリケラモン（X抗体）,2,885,1819,ゴールデントライホーンアタック
digimon,okuwamon_x,オオクワモン（X抗体）,1,886,1820,シザーアームズΩ３^３
digimon,mantaraymon_x,マンタレイモン（X抗体）,1,887,1821,パラライズテイル
digimon,mantaraymon_x,マンタレイモン（X抗体）,2,888,1822,パラライズ・ボム
digimon,nefertimon_x,ネフェルティモン（X抗体）,1,889,1823,カースオブクィーン
digimon,nefertimon_x,ネフェルティモン（X抗体）,2,890,1824,ロゼッタストーン
digimon,nefertimon_x,ネフェルティモン（X抗体）,3,891,1825,カルトゥーシュ
digimon,seadramon_x,シードラモン（X抗体）,1,892,1826,アイスアロー
digimon,seadramon_x,シードラモン（X抗体）,2,893,1827,アイススピアー
digimon,kuwagamon_x,クワガーモン（X抗体）,1,894,1828,シザーアームズ
digimon,kuwagamon_x,クワガーモン（X抗体）,2,895,1829,クランチアーム
digimon,allomon_x,アロモン（X抗体）,1,896,1830,ディノバースト
digimon,allomon_x,アロモン（X抗体）,2,897,1831,ディノフラッシュ
digimon,gomamon_x,ゴマモン（X抗体）,1,898,1832,マーチングフィッシィーズ
digimon,kokuwamon_x,コクワモン（X抗体）,1,899,1833,シザーアームズミニ
digimon,blackwargreymon_x,ブラックウォーグレイモン（X抗体）,1,900,1834,暗黒のガイアフォース
digimon,blackwargreymon_x,ブラックウォーグレイモン（X抗体）,2,901,1835,ハデスフォース
digimon,blackwargreymon_x,ブラックウォーグレイモン（X抗体）,3,902,1836,アフターバースト
digimon,ladydevimon_x,レディーデビモン（Ｘ抗体）,1,903,1837,グレイエム
digimon,ladydevimon_x,レディーデビモン（Ｘ抗体）,2,904,1838,エンデブレッヘン
digimon,metalgreymon_vi_x,メタルグレイモン（ウィルス種）（Ｘ抗体）,1,905,1839,エネルギアブリッツ
digimon,metalgreymon_vi_x,メタルグレイモン（ウィルス種）（Ｘ抗体）,2,906,1840,パンデミックデストロイヤー
digimon,orgemon_x,オーガモン（Ｘ抗体）,1,907,1841,覇王拳
digimon,orgemon_x,オーガモン（Ｘ抗体）,2,908,1842,WEEK END
digimon,agumon_b_x,アグモン（黒）（Ｘ抗体）,1,909,1843,BBバーナー
digimon,rasenmon,ラセンモン,1,910,1844,ジャイロスマッシュ
digimon,rasenmon,ラセンモン,2,911,1845,クオリアライズブラスト
digimon,rasenmon,ラセンモン,3,912,1846,スパイラルヴァニッシュ
digimon,rasenmon_f,ラセンモン：激昂モード,1,913,1847,デスペレイトボルテックス
digimon,rasenmon_f,ラセンモン：激昂モード,2,914,1848,プレデターズバイト
digimon,rasenmon_f,ラセンモン：激昂モード,3,915,1849,スパイラル・ヘル
digimon,stiffilmon,スティフィルモン,1,916,1850,ギガクリムゾンダイブ
digimon,stiffilmon,スティフィルモン,2,917,1851,ヴァーミリオンボルテックス
digimon,filmon,フィルモン,1,918,1852,ライトニングスティンガー
digimon,filmon,フィルモン,2,919,1853,クリムゾンスラッシュ
digimon,rosemon_x,ロゼモン（X抗体）,1,920,1854,ソーンウィップ
digimon,rosemon_x,ロゼモン（X抗体）,2,921,1855,ローゼンブラッド
digimon,princemamemon_x,プリンスマメモン（X抗体）,1,922,1856,スマイリーウォーヘッド
digimon,princemamemon_x,プリンスマメモン（X抗体）,2,923,1857,デルモウォーキング
digimon,skullmammon_x,スカルマンモン（X抗体）,1,924,1858,スパイラルボーン
digimon,skullmammon_x,スカルマンモン（X抗体）,2,925,1859,ジャイアントクラッシュボーン
digimon,mammon_x,マンモン（X抗体）,1,926,1860,タスクストライクス
digimon,mammon_x,マンモン（X抗体）,2,927,1861,ツンドラブレス
digimon,mammon_x,マンモン（X抗体）,3,928,1862,ジオメトリックフリーザー
digimon,mephismon_x,メフィスモン（Ｘ抗体）,1,929,1863,ヘルマニア
digimon,mephismon_x,メフィスモン（Ｘ抗体）,2,930,1864,メリーメリーデストラクション
digimon,vamdemon_x,ヴァンデモン（X抗体）,1,931,1865,ヴァンパイアセオリー
digimon,vamdemon_x,ヴァンデモン（X抗体）,2,932,1866,ブラッディドレイン
digimon,plotmon_x,プロットモン（X抗体）,1,933,1867,パピーハウリング
digimon,plotmon_x,プロットモン（X抗体）,2,934,1868,パピーポー
digimon,otamamon_x,オタマモン（X抗体）,1,935,1869,ララバイバブル
digimon,otamamon_x,オタマモン（X抗体）,2,936,1870,スマイリーヘッドバット
digimon,yarmon,ヤーモン,1,937,1871,ペイントスプラッシュ
digimon,keemon,キーモン,1,938,1872,プシュー
digimon,impmon_x,インプモン（Ｘ抗体）,1,939,1873,ナイト・オブ・ファイアー
digimon,impmon_x,インプモン（Ｘ抗体）,2,940,1874,サモンチェイサー
digimon,darktyranomon_x,ダークティラノモン（Ｘ抗体）,1,941,1875,ファイアーブラスト
digimon,darktyranomon_x,ダークティラノモン（Ｘ抗体）,2,942,1876,フレイムスナッチ
digimon,numemon_x,ヌメモン（Ｘ抗体）,1,943,1877,ウンチラッシュ
digimon,lucemon_x,ルーチェモン（Ｘ抗体）,1,944,1878,パラダイスロスト
digimon,lucemon_x,ルーチェモン（Ｘ抗体）,2,945,1879,パーガトリアルフレイム
digimon,lucemon_x,ルーチェモン（Ｘ抗体）,3,946,1880,セブンス・ディバイン・クルス
digimon,lilithmon_x,リリスモン（Ｘ抗体）,1,947,1881,ナザルネイル
digimon,lilithmon_x,リリスモン（Ｘ抗体）,2,948,1882,ファントムペイン
digimon,lilithmon_x,リリスモン（Ｘ抗体）,3,949,1883,セブンス・ファシネイト
digimon,leviamon_x,リヴァイアモン（Ｘ抗体）,1,950,1884,カウダ・モルティフェラ
digimon,leviamon_x,リヴァイアモン（Ｘ抗体）,2,951,1885,ロストルム・トリアデンス
digimon,leviamon_x,リヴァイアモン（Ｘ抗体）,3,952,1886,セブンス・ライトニング
digimon,belphemon_x,ベルフェモン（Ｘ抗体）,1,953,1887,ランプランツス
digimon,belphemon_x,ベルフェモン（Ｘ抗体）,2,954,1888,ギフトオブダークネス
digimon,belphemon_x,ベルフェモン（Ｘ抗体）,3,955,1889,セブンス・ペネトレート
digimon,barbamon_x,バルバモン（Ｘ抗体）,1,956,1890,デスルアー
digimon,barbamon_x,バルバモン（Ｘ抗体）,2,957,1891,パンデモニウムロスト
digimon,barbamon_x,バルバモン（Ｘ抗体）,3,958,1892,セブンス・ジュエライズ
digimon,demon_x,デーモン（Ｘ抗体）,1,959,1893,フレイムインフェルノ
digimon,demon_x,デーモン（Ｘ抗体）,2,960,1894,セブンス・グラビトン
digimon,demon_x,デーモン（Ｘ抗体）,3,961,1895,インフェルノバースト
digimon,darkknightmon_x,ダークナイトモン（Ｘ抗体）,1,962,1896,クルーエルトルネード
digimon,darkknightmon_x,ダークナイトモン（Ｘ抗体）,2,963,1897,デッドリーブレイクロスト
digimon,darkknightmon_x,ダークナイトモン（Ｘ抗体）,3,964,1898,アンデッドソルジャー
digimon,cherubimondark_x,ケルビモン（悪）（Ｘ抗体）,1,836,1770,ライトニングスピア
digimon,cherubimondark_x,ケルビモン（悪）（Ｘ抗体）,2,837,1771,ヘブンズ・ジャッジメント
digimon,cherubimondark_x,ケルビモン（悪）（Ｘ抗体）,3,965,1899,ダークネスプリズン
digimon,ofanimonfdm_x,オファニモン：フォールダウンモード（Ｘ抗体）,1,966,1900,デモンズクリスタル
digimon,ofanimonfdm_x,オファニモン：フォールダウンモード（Ｘ抗体）,2,967,1901,フレイムヘルサイズ
digimon,ofanimonfdm_x,オファニモン：フォールダウンモード（Ｘ抗体）,3,968,1902,ビヘッドスラッシャー
digimon,ultimatechaosmon,アルティメットカオスモン,1,969,1903,ブロウクンデストロイ
digimon,ultimatechaosmon,アルティメットカオスモン,2,970,1904,ウルティマバースト
digimon,pusurimon,プスリモン,1,971,1905,チクチクローリング
digimon,pusumon,プスモン,1,972,1906,おしゃぶり
digimon,surfimon,サーフィモン,1,973,1907,バリアブレード
digimon,surfimon,サーフィモン,2,974,1908,ライトニングカッター
digimon,bulucomon,ブルコモン,1,975,1909,ベビーヘイル
digimon,bulucomon,ブルコモン,2,976,1910,アイスマッシュ
digimon,herissmon,エリスモン,1,977,1911,ライトニングファー
digimon,herissmon,エリスモン,2,978,1912,ケンザンダイブ
digimon,metalgarurumon_black,メタルガルルモン（黒）,1,979,1913,コキュートスブレス
digimon,metalgarurumon_black,メタルガルルモン（黒）,2,980,1914,ガルルトマホーク
digimon,metalgarurumon_black,メタルガルルモン（黒）,3,981,1915,グレイスクロスフリーザー
digimon,weregarurumon_black,ワーガルルモン（黒）,1,686,1620,カイザーネイル
digimon,garurumon_black,ガルルモン（黒）,1,757,1691,フォックスファイアー
digimon,justimon_blitzarm,ジャスティモン：ブリッツアーム,1,982,1916,トリニティーアーム
digimon,justimon_blitzarm,ジャスティモン：ブリッツアーム,2,983,1917,ジャスティスキック
digimon,ginkakumon_promote,ギンカクモンプロモート,1,984,1918,火電鬼爆波（ひでんきばくは）
digimon,icedevimon,アイスデビモン,1,985,1919,フロストクロー
digimon,kuzuhamon_miko,クズハモン：巫女モード,1,986,1920,裏飯綱（うらいづな）
digimon,kuzuhamon_miko,クズハモン：巫女モード,2,987,1921,胎蔵界曼荼羅（たいぞうかいまんだら）
digimon,megalograwmon_orange,メガログラウモン（橙）,1,988,1922,ダブルエッジ
digimon,megalograwmon_orange,メガログラウモン（橙）,2,989,1923,アトミックブラスター
digimon,greymon_blue,グレイモン（青）,1,758,1692,メガフレイム
digimon,shoutmon_king,シャウトモン（キングVer.）,1,990,1924,ロックダマシー
digimon,shoutmon_king,シャウトモン（キングVer.）,2,991,1925,ソウルクラッシャー
digimon,shoutmon_king,シャウトモン（キングVer.）,3,992,1926,ラウディロッカー
digimon,wargreymon_x,ウォーグレイモン（X抗体）,1,993,1927,ガイアフォースＺＥＲＯ
digimon,wargreymon_x,ウォーグレイモン（X抗体）,2,902,1836,アフターバースト
digimon,metalgarurumon_x,メタルガルルモン（X抗体）,1,994,1928,メタルストーム
digimon,metalgarurumon_x,メタルガルルモン（X抗体）,2,979,1913,コキュートスブレス
digimon,megidramon_x,メギドラモン（X抗体）,1,995,1929,ヘル・ハウリング
digimon,megidramon_x,メギドラモン（X抗体）,2,996,1930,メギドフレイム
digimon,weregarurumon_x,ワーガルルモン（X抗体）,1,686,1620,カイザーネイル
digimon,lilimon_x,リリモン（X抗体）,1,997,1931,スリーピーバッド
digimon,lilimon_x,リリモン（X抗体）,2,998,1932,フラウカノン
digimon,sakuyamon_x,サクヤモン（Ｘ抗体）,1,999,1933,金剛界曼荼羅（こんごうかいまんだら）
digimon,sakuyamon_x,サクヤモン（Ｘ抗体）,2,1000,1934,此ノ花戦姫万象（このはなせんきばんしょう）
digimon,sakuyamon_x,サクヤモン（Ｘ抗体）,3,1001,1935,宇迦之御魂（うかのみたま）
digimon,beelzebumon_x,ベルゼブモン（X抗体）,1,1002,1936,グラトニーフレア
digimon,beelzebumon_x,ベルゼブモン（X抗体）,2,1003,1937,ダークネスクロウ
digimon,beelzebumon_x,ベルゼブモン（X抗体）,3,1004,1938,ダブルインパクト
digimon,beelzebumon_x,ベルゼブモン（X抗体）,4,1005,1939,セブンス・フルクラスター
digimon,megalogrowmon_x,メガログラウモン（X抗体）,1,1006,1940,ダブルエッジΣ（シグマ）
digimon,megalogrowmon_x,メガログラウモン（X抗体）,2,989,1923,アトミックブラスター
digimon,megalogrowmon_x,メガログラウモン（X抗体）,3,1007,1941,アトミックメガロブラスター
digimon,rhinomon_x,ライノモン（Ｘ抗体）,1,1008,1942,アイン・ソフ・オウル
digimon,rhinomon_x,ライノモン（Ｘ抗体）,2,1009,1943,アトミックブレイド
digimon,rhinomon_x,ライノモン（Ｘ抗体）,3,1010,1944,スピリットバースト
digimon,renamon_x,レナモン（Ｘ抗体）,1,1011,1945,太極旋（たいきょくせん）
digimon,renamon_x,レナモン（Ｘ抗体）,2,1012,1946,狐蝶幻（こちょうげん）
digimon,tokomon_x,トコモン（Ｘ抗体）,1,1013,1947,トコトコダイブ
digimon,tokomon_x,トコモン（Ｘ抗体）,2,1014,1948,噛み付き
digimon,beelstarmon_x,ベルスターモン（Ｘ抗体）,1,1015,1949,ダブルクロウ
digimon,beelstarmon_x,ベルスターモン（Ｘ抗体）,2,1016,1950,フライバレット・セグンド
digimon,beelstarmon_x,ベルスターモン（Ｘ抗体）,3,1017,1951,ディスタンシア・セロ
digimon,dukemon_x,デュークモン（X抗体）,1,1018,1952,ジークセイバー
digimon,dukemon_x,デュークモン（X抗体）,2,1019,1953,ファイナル・エリシオン
digimon,cerberumon_x,ケルベロモン（X抗体）,1,1020,1954,インフェルノゲート
digimon,cerberumon_x,ケルベロモン（X抗体）,2,1021,1955,ヘルファイアー
digimon,tyranomon_x,ティラノモン（X抗体）,1,1022,1956,クリムゾンブレス
digimon,tyranomon_x,ティラノモン（X抗体）,2,1023,1957,クラッシュローリング
digimon,dracomon_x,ドラコモン（X抗体）,1,1024,1958,ベビーブレイズ
digimon,dracomon_x,ドラコモン（X抗体）,2,1025,1959,スマッシュホーン
digimon,dracomon_x,ドラコモン（X抗体）,3,1026,1960,ジ・シュルネン
digimon,gabumon_x,ガブモン（X抗体）,1,1027,1961,プチファイアー
digimon,minervamon_x,ミネルヴァモン（X抗体）,1,1028,1962,ホーンテッドピルス
digimon,minervamon_x,ミネルヴァモン（X抗体）,2,1029,1963,クレイジーゴーラウンド
digimon,minervamon_x,ミネルヴァモン（X抗体）,3,1030,1964,サンクタス・トルメンタム
digimon,lordknightmon_x,ロードナイトモン（X抗体）,1,1031,1965,ロードオブフラタニティ
digimon,lordknightmon_x,ロードナイトモン（X抗体）,2,1032,1966,ノブレス・オブ・ルージュ
digimon,lordknightmon_x,ロードナイトモン（X抗体）,3,1033,1967,究極戦突剣（きゅうきょくせんとつけん）グランローゼリオ
digimon,sistermon_ciel,シスタモン シエル,1,1034,1968,白詰一文字切り
digimon,sistermon_ciel,シスタモン シエル,2,1035,1969,白殺（びゃくさい）
digimon,sistermon_ciel,シスタモン シエル,3,1036,1970,突蜂（とっほう）
digimon,metaltyranomon_x,メタルティラノモン（X抗体）,1,1037,1971,ギガデストロイヤーⅡ
digimon,metaltyranomon_x,メタルティラノモン（X抗体）,2,1038,1972,ヌークリアレーザーⅡ
digimon,leomon_x,レオモン（X抗体）,1,1039,1973,獣王拳
digimon,agumon_x,アグモン（X抗体）,1,1040,1974,ベビーフレイム
digimon,agumon_x,アグモン（X抗体）,2,1041,1975,ベビーバーナー
digimon,jesmon_x,ジエスモン（X抗体）,1,1042,1976,鉄拳断罪
digimon,jesmon_x,ジエスモン（X抗体）,2,1043,1977,シュベルトフリューゲル
digimon,jesmon_x,ジエスモン（X抗体）,3,1044,1978,究極戦刃聖覇剣（きゅうきょくせんじんせいばけん）
digimon,ragnaloardmon,ラグナロードモン,1,1045,1979,ディレクトスマッシャー
digimon,ragnaloardmon,ラグナロードモン,2,1046,1980,イグニッションプロミネンス
digimon,ragnaloardmon,ラグナロードモン,3,1047,1981,デュエルエッジフロージョン
digimon,rafflesimon,ラフレシモン,1,1048,1982,バレエガン
digimon,rafflesimon,ラフレシモン,2,1049,1983,ウィスレン
digimon,ordinemon,オルディネモン,1,1050,1984,エンド・オブ・ザ・ワールド
digimon,ordinemon,オルディネモン,2,1051,1985,マグナヴィジビリティ
digimon,ordinemon,オルディネモン,3,1052,1986,サモン・アポカリプス
digimon,raptorsparrowmon,ラプタースパロウモン,1,1053,1987,ラプターグラップル
digimon,raptorsparrowmon,ラプタースパロウモン,2,1054,1988,クラッシュチャージ
digimon,banchogolemon,バンチョーゴーレモン,1,1055,1989,天波返し（てんばがえし）
digimon,banchogolemon,バンチョーゴーレモン,2,1056,1990,漢癪ダスト（かんしゃくダスト）
digimon,banchogolemon,バンチョーゴーレモン,3,1057,1991,世堀クロードリル（よぼりクロードリル）
digimon,cerberumon_werewolfmode,ケルベロモン：人狼モード,1,1058,1992,インフェルノディバイド
digimon,cerberumon_werewolfmode,ケルベロモン：人狼モード,2,1059,1993,サーベラスイレイズ
digimon,cerberumon_werewolfmode,ケルベロモン：人狼モード,3,1021,1955,ヘルファイアー
digimon,growmon_orange,グラウモン（橙）,1,542,1476,プラズマブレイド
